start	end	text
397080	398080	拿槍指到腦袋
398080	401080	然後打電話給美國的什麼檢察官
401080	402080	給SEC
402080	405080	我們只有現在把這個停止了
405080	408080	把這個地方徹底解決它
408080	411080	繼續維持GTV的運營
411080	414080	繼續讓戰友們實現自己的目標
414080	416080	你懂了你懂了
417080	421080	才能維護戰友們的利益和安全
421080	422080	我們不會放棄
422080	423080	永遠不會放棄
423080	426080	更智慧更戰略的
426080	431080	在戰友的安全和經濟利益為前提的情況下
431080	432080	我們做出決定
432080	435080	詳情請看今天的公告
435080	437080	這個公告是一個官方版本的公告
437080	440080	接下來很多很多的細節會發生
440080	444080	請戰友們一定加入到農場去
444080	445080	好不好
445080	446080	我本來今天想直播呢
446080	447080	你看沒時間了
447080	448080	太多會了
448080	450080	我看明天上午能不能直播
450080	451080	好不好兄弟姐妹們
451080	453080	看看明天上午有時間
453080	454080	我就直播一下
454080	455080	然後給大家聊一聊
455080	458080	我今天晚上把公告發出去
465080	466080	這飛飛真好看啊
466080	467080	這麼漂亮啊
