start	end	text
367000	368600	今天看到那个比特币
368600	369600	我说你看到比特币了吗
369600	370700	下下下
370700	371300	一直下
372700	374100	不是day day down
374100	376000	是second second down
376000	377300	second second down
378900	380600	所以我说你看到他被他傻了
380600	381700	个屁的了
381700	383000	我说玩啊
383000	384000	玩啊
384000	385000	是吧
385000	387300	我们有一个台湾的战友
387300	388600	有一个台湾的战友
388600	390900	还有一个苏州的战友
390900	393300	这两个人已经赔进去
393300	394900	家业贷款
394900	397100	两人赔将近四十亿人民币
397600	400200	他现在给我发信息
400200	401500	七哥我都不想活了
401500	403400	我说你想活不想活
403400	405300	都不会影响我半点心情
405300	407300	我从你决定买
407300	408700	决定做的时候
408700	410700	你已经在我心里边什么都不识了
411800	413800	秒钟在我心中
415300	416300	disappear
417700	419900	因为这种人是太贪婪了
419900	421700	你认识我那么多年
421700	422700	你还要做这个东西
422700	423900	你明知道
423900	425700	是吧
425800	427200	你看看
427200	430300	以太坊币跌了30%了
431900	433700	韩国我那个哥们
433700	435000	韩国的
435000	436400	还有原来乌克兰那个哥们
436400	438800	在伦敦跑出来那个
438800	440900	还有一个他现在住在意大利的
440900	442100	娶了意大利的老婆那个
442100	443600	一个中国哥们
443600	445300	以太坊行
445300	447000	你知道他买了多少吗
447000	448500	战友们
448500	450700	这就是中国人有赌徒的心理
450700	453000	是全世界最大的
453000	455600	他把所有的钱做了大五倍的杠杆
456700	458800	五倍的杠杆
458800	459800	你想想多可怕
459800	461600	以太坊一下子30
461600	462600	30啥概念
462600	463600	你做了五倍的杠杆
463600	464600	他算了他赔多少钱
466500	469800	你看看他道瓊斯星期五都那样了
469800	471000	美国股市
471000	472600	他还有人想投机呢
474000	475900	那么这就是报应
475900	477500	没办法太多
477500	479300	你看今天的全世界的经济股市
480500	481600	世界只有一个人
481600	486000	郭文贵在2017年就告诉综概股会完蛋
486000	488800	共产党给西方设计了经济朝鲜战
488800	490200	法律朝鲜战
490200	491800	最后毁掉世界经济
491800	493400	然后发动台湾战争
493400	494500	乌克兰战争
494500	495800	香港双龙计划
495800	496700	台湾双龙计划
496700	497100	记住
498100	499600	我从今天起啊
499600	501400	从录完这个视频
501400	503200	一直到23号
503200	506900	七哥要和战友们十天内没有任何视频
506900	509000	几乎可能也没有发改革
509000	511900	因为我这回要去深山老邻居
511900	513900	身上一可能没信号
513900	517200	有信号的地方也不允许开手机
517200	518300	能开手机的地方
518300	520700	人家强烈建议这次开会见面
520700	522100	不要带我这个手机
524000	525200	所以说呢
525200	527900	从今天到23号
527900	531800	由老班长长岛哥联盟委员会铁血主
531800	535500	如水木兰草根主持联盟委员会的工作
535500	537500	希望大家全力配合
537500	539500	所有的直播大直播
539500	542300	有福利导演三票先生
542300	546000	还有我们的所有的战友们一起来做
546000	549000	那么还有N哥战友的精彩的节目
549000	550900	希望大家继续做好
550900	552100	23号回来
552100	553600	七哥会告诉你世界什么样
553600	555700	你会看到世界什么样
555700	559400	七哥会给你们再来一次灭共的新的高度
560400	562400	共产党你万球大
562400	564900	新中国联盟得得up
565000	568800	共产党得得到得得到得得到得得到
576000	577200	幸福啊
577200	579100	你们知道最幸福是什么吗
580300	582800	看到坏人即将完蛋
582800	584400	好人即将重生
585500	588000	唯有我们独好的日子
588000	588800	挺幸福的
591100	594000	今年5月份到今天才多少天
594000	596500	一个多月的时间发生了什么
596500	597400	大家知道
