start	end	text
269480	273480	這個疫苗事件 還有氣候的變化
273480	277480	都給人類將帶來巨大的 巨大的一個
277480	281480	完全的不同於以往的歷史時刻
281480	287480	人們所預估的氣候變暖 所有的變化時間
287480	291480	包括災難 連北極都有30多度了
293480	297480	啊 北極都30多度了 都穿T恤了
300480	304480	昨天有個朋友 這個是搞投資的
304480	307480	他說他現在都不知道該怎麼好
307480	310480	他說北極30多度 有時候15度
311480	314480	北極雄心連垃圾都吃不著了
317480	324480	對吧 厄烏戰爭 除了對糧食是一個雪上加霜
324480	330480	厄烏戰爭能不能導致人為的和非人為的
330480	333480	那種核電站的洩漏呢
335480	339480	歐元已經和每個跌到歐元以下了
339480	342480	歐元應景對世界對美國是好事嗎
342480	344480	絕對不是好事
344480	347480	共產黨還要把人民幣還往上拉呢
347480	351480	拉個屁給你拉 是吧 連個常識都沒有
351480	357480	從這一點就能看到共產黨是全世界最愚蠢的無知的
357480	364480	只會對自己的同胞狠 在管理國家 管理人類
366480	371480	在國家機器運轉 對世界的基本認知
371480	376480	對大自然的基本認知 對人性的認知幾乎是零
378480	380480	是吧 災難吧 兄弟姐妹們
388480	393480	還有一個 新中國聯邦現在面臨的一個事件
393480	396480	所有的國家都在想數字貨幣的問題
397480	402480	數字貨幣全世界這些政府想盡辦法
402480	408480	用了巨大的各國的力量想辦法阻止數字貨幣的到來
409480	412480	如果他們拿出來研究數字貨幣
412480	416480	阻擋數字貨幣的一分之一的精力和金錢
416480	420480	去了解疫苗的話 人類沒有這災難
421480	425480	他拿出一分之一的力量來對付共產黨的話
425480	427480	人類沒有這個災難
428480	432480	可惜啊 人類選擇最壞的一面
436480	441480	現在共產黨的內部已經完全清楚了
442480	447480	這個戴永格 宋祖英 楊瀾 是吧
448480	452480	戴永格 張松橋 是吧
452480	454480	這些人到底是誰了
454480	457480	國內才知道 才知道 才知道
458480	462480	中國人只崇拜金錢 從來不在乎真相
463480	468480	中國人說到一萬遍 最高階的人說笑貧不笑償
470480	472480	寧可殺人致富
473480	479480	也不能是因為公平良知吃窩窩頭
480480	482480	悲劇呀
483480	486480	還有用什麼話來形容咱們這個國家呀
486480	492480	人性的墮落 社會的墮落 就為了滿足
493480	498480	你說我要搞個明星 你就能給他批條子 批房地產
498480	500480	省委書記批個房地產不容易嗎
500480	503480	哪個房地產不能夠幾十億 百八十億 是吧
503480	506480	老百姓呢 存在銀行裡的錢
507480	509480	不讓你取 你取他抓你
510480	514480	老百姓買了房子 房子爛尾樓 退錢不行
516480	523480	老百姓被什麼飯雅一珠寶坑了 上街不行 抓起來你
524480	527480	所有這些事情就這麼能了結嗎
529480	535480	接下來大家要面對全人類的缺糧 缺水
537480	541480	和政府的高壓管制 這一點一點都不用擔心
541480	544480	你們任何國家都會面臨到政府的高壓管制
544480	548480	因為它沒錢了 是吧 高壓管制
549480	556480	財富自由 法律上的公平和人權
557480	561480	和所有的生命和健康和家人的所有面臨的環境
562480	565480	都會像爆料革命前五年說的一樣發生
565480	571480	甚至更早 所以我們必須互相珍惜 互相保護
572480	576480	我們才能共同的度過人類上最困難的時間
577480	580480	兄弟姐妹們 啥都不說了 時間到了
